Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26007000300,"Census Tract 3, Alpena County, Michigan",1383,38,12.9,26.8,12.6,9.8
1400000US26007000400,"Census Tract 4, Alpena County, Michigan",1283,14.3,25.7,27,7.4,25.5
1400000US26007000500,"Census Tract 5, Alpena County, Michigan",926,36.3,19.1,26.3,3.9,14.4
1400000US26007000600,"Census Tract 6, Alpena County, Michigan",1136,27.6,14.3,33.5,12,12.8
1400000US26007000700,"Census Tract 7, Alpena County, Michigan",1168,40.8,21.1,22.7,6.9,8.5
1400000US26007000800,"Census Tract 8, Alpena County, Michigan",1564,30.3,23.1,35.9,3.5,7.2
1400000US26007000900,"Census Tract 9, Alpena County, Michigan",1220,30.2,11.6,26.3,14.6,17.2
1400000US26007990000,"Census Tract 9900, Alpena County, Michigan",0,-,-,-,-,-
1400000US26009960100,"Census Tract 9601, Antrim County, Michigan",1092,27.7,23.4,19,17.4,12.5
1400000US26009960200,"Census Tract 9602, Antrim County, Michigan",1379,24,20.4,20,11.7,23.9
1400000US26009960300,"Census Tract 9603, Antrim County, Michigan",1030,25,22.8,20.8,11.9,19.4
1400000US26009960400,"Census Tract 9604, Antrim County, Michigan",1313,27.3,30,19,9.7,13.9
1400000US26009960500,"Census Tract 9605, Antrim County, Michigan",1376,31.3,20.9,20.1,16.4,11.3
1400000US26009960600,"Census Tract 9606, Antrim County, Michigan",1337,33.4,17.6,29.7,6.4,12.9
1400000US26009960700,"Census Tract 9607, Antrim County, Michigan",1931,16.3,30.8,22.6,10.9,19.4
1400000US26009990000,"Census Tract 9900, Antrim County, Michigan",0,-,-,-,-,-
1400000US26011970100,"Census Tract 9701, Arenac County, Michigan",888,33.2,20.8,17.1,12.3,16.6
1400000US26011970200,"Census Tract 9702, Arenac County, Michigan",1215,27.6,19.8,23.9,11.7,17
1400000US26011970300,"Census Tract 9703, Arenac County, Michigan",1116,26.7,20.1,23.5,15.7,14.1
1400000US26011970400,"Census Tract 9704, Arenac County, Michigan",885,27.9,19.2,25.6,9.9,17.3
1400000US26011970500,"Census Tract 9705, Arenac County, Michigan",1526,25.4,16.8,26.9,9.8,21.1
1400000US26011990000,"Census Tract 9900, Arenac County, Michigan",0,-,-,-,-,-
1400000US26011990100,"Census Tract 9901, Arenac County, Michigan",0,-,-,-,-,-
1400000US26013000100,"Census Tract 1, Baraga County, Michigan",1565,29.9,23.9,22.4,7.7,16.1
1400000US26013000200,"Census Tract 2, Baraga County, Michigan",1030,25,24.5,21.2,8.3,21.1
1400000US26013990100,"Census Tract 9901, Baraga County, Michigan",0,-,-,-,-,-
1400000US26015010100,"Census Tract 101, Barry County, Michigan",2456,22.7,21.1,21,14.6,20.7
1400000US26015010200,"Census Tract 102, Barry County, Michigan",2872,26.4,12.5,24.3,14.7,22.1
1400000US26015010300,"Census Tract 103, Barry County, Michigan",3959,30.9,13.1,23.6,12.8,19.5
1400000US26015010401,"Census Tract 104.01, Barry County, Michigan",1615,26.2,9.3,18.9,16.8,28.8
1400000US26015010402,"Census Tract 104.02, Barry County, Michigan",1800,33.2,12,28.4,13.5,12.8
1400000US26015010500,"Census Tract 105, Barry County, Michigan",1635,29.3,19.7,21.2,17.4,12.4
1400000US26015010600,"Census Tract 106, Barry County, Michigan",2640,25.5,20.5,18.5,15.9,19.6
1400000US26015010700,"Census Tract 107, Barry County, Michigan",2248,34.5,13,20.3,8.6,23.6
1400000US26015010800,"Census Tract 108, Barry County, Michigan",1265,28.8,14.7,23.4,12.5,20.6
1400000US26015011300,"Census Tract 113, Barry County, Michigan",3395,23.4,21.7,25.2,9.3,20.3
1400000US26015011400,"Census Tract 114, Barry County, Michigan",2572,28.8,18.7,21.8,9.9,20.8
1400000US26017280300,"Census Tract 2803, Bay County, Michigan",468,22.2,32.7,21.6,9.4,14.1
1400000US26017280400,"Census Tract 2804, Bay County, Michigan",1438,13.6,29.3,35,6.1,16
1400000US26017280500,"Census Tract 2805, Bay County, Michigan",1734,41.3,18.5,23.2,6.8,10.2
1400000US26017280600,"Census Tract 2806, Bay County, Michigan",1013,17.6,23.6,24.7,13.5,20.6
1400000US26017280700,"Census Tract 2807, Bay County, Michigan",1105,21.4,28.6,30.9,5,14.2
1400000US26017280800,"Census Tract 2808, Bay County, Michigan",1633,24.3,22.5,31.2,9.4,12.5
1400000US26017280900,"Census Tract 2809, Bay County, Michigan",1151,24.8,22.2,24.2,6.9,22
1400000US26017281000,"Census Tract 2810, Bay County, Michigan",1928,23.7,27.9,23.4,5.9,19.2
1400000US26017281300,"Census Tract 2813, Bay County, Michigan",1145,24.1,28,27,6.9,14
1400000US26017285100,"Census Tract 2851, Bay County, Michigan",1528,29,26.4,30.1,4.3,10.2
1400000US26017285201,"Census Tract 2852.01, Bay County, Michigan",2434,29.9,17.8,25.7,12,14.6
1400000US26017285202,"Census Tract 2852.02, Bay County, Michigan",1539,40.4,10.1,26.1,7,16.4
1400000US26017285300,"Census Tract 2853, Bay County, Michigan",2037,35.3,21.2,19.7,10.5,13.4
1400000US26017285400,"Census Tract 2854, Bay County, Michigan",1707,35,19.6,25.7,9.8,10
1400000US26017285500,"Census Tract 2855, Bay County, Michigan",2972,34.1,18,26.8,7.1,14
1400000US26017285600,"Census Tract 2856, Bay County, Michigan",3398,30.6,20,27.7,8.9,12.7
1400000US26017285700,"Census Tract 2857, Bay County, Michigan",1759,32.1,17.4,25.1,9.4,16
1400000US26017285800,"Census Tract 2858, Bay County, Michigan",2575,29.5,21.7,27.6,5.4,15.7
1400000US26017285900,"Census Tract 2859, Bay County, Michigan",1865,28.5,16.7,28.3,15.3,11.2
1400000US26017286000,"Census Tract 2860, Bay County, Michigan",1533,35,21.3,21.1,6.8,15.9
1400000US26017286100,"Census Tract 2861, Bay County, Michigan",3538,31.4,20,22,12.2,14.5
1400000US26017286200,"Census Tract 2862, Bay County, Michigan",2255,34.8,14.1,20.8,9.9,20.5
1400000US26017286300,"Census Tract 2863, Bay County, Michigan",1381,27.6,21.2,22.2,9.1,19.9
1400000US26017286400,"Census Tract 2864, Bay County, Michigan",1129,23.3,20.6,22,14.4,19.7
1400000US26017286500,"Census Tract 2865, Bay County, Michigan",554,30,25.8,25.8,0,18.4
1400000US26017286600,"Census Tract 2866, Bay County, Michigan",2108,19.8,28.3,28.7,8,15.2
1400000US26017990000,"Census Tract 9900, Bay County, Michigan",0,-,-,-,-,-
1400000US26019000100,"Census Tract 1, Benzie County, Michigan",3606,33.2,18,24.8,13.1,11
1400000US26019000200,"Census Tract 2, Benzie County, Michigan",1361,30,23.6,20.6,12.1,13.7
1400000US26019000300,"Census Tract 3, Benzie County, Michigan",547,33.5,21.9,21.6,11.3,11.7
1400000US26019000400,"Census Tract 4, Benzie County, Michigan",811,27.9,29.2,19.7,10.7,12.5
1400000US26019000500,"Census Tract 5, Benzie County, Michigan",1375,28.4,25.6,17.5,12.3,16.1
1400000US26019990000,"Census Tract 9900, Benzie County, Michigan",0,-,-,-,-,-
1400000US26021000300,"Census Tract 3, Berrien County, Michigan",439,17.8,42.4,21.4,3,15.5
1400000US26021000400,"Census Tract 4, Berrien County, Michigan",545,14.3,30.3,32.7,11.4,11.4
1400000US26021000500,"Census Tract 5, Berrien County, Michigan",697,16.5,31.4,29.7,0,22.4
1400000US26021000600,"Census Tract 6, Berrien County, Michigan",851,23.4,29.8,20.9,3.6,22.2
1400000US26021000700,"Census Tract 7, Berrien County, Michigan",1433,32.2,22.3,23.9,3.1,18.4
1400000US26021000800,"Census Tract 8, Berrien County, Michigan",2560,46.1,17.8,25.8,5.5,4.8
1400000US26021000900,"Census Tract 9, Berrien County, Michigan",955,43.5,12,26.9,5.2,12.4
1400000US26021001000,"Census Tract 10, Berrien County, Michigan",1023,45.8,16.8,24.5,2.1,10.8
1400000US26021001100,"Census Tract 11, Berrien County, Michigan",1912,47.4,17.4,19.6,2.2,13.3
1400000US26021001300,"Census Tract 13, Berrien County, Michigan",983,58.1,10.6,19.9,5.1,6.3
1400000US26021001400,"Census Tract 14, Berrien County, Michigan",2237,45.2,16.6,23.5,4.5,10.2
1400000US26021001500,"Census Tract 15, Berrien County, Michigan",1469,50.9,14.3,20.3,4.4,10.2
1400000US26021001600,"Census Tract 16, Berrien County, Michigan",1252,39.5,13.7,29.1,6.9,10.7
1400000US26021001700,"Census Tract 17, Berrien County, Michigan",2200,44.6,18.1,19.4,6.7,11.1
1400000US26021001800,"Census Tract 18, Berrien County, Michigan",2059,45.3,15,23.7,5.5,10.4
1400000US26021001900,"Census Tract 19, Berrien County, Michigan",926,30.3,17,19.1,15.3,18.3
1400000US26021002000,"Census Tract 20, Berrien County, Michigan",1486,21.8,26.5,24.8,2.6,24.4
1400000US26021002100,"Census Tract 21, Berrien County, Michigan",620,10,25.3,33.2,11,20.5
1400000US26021002200,"Census Tract 22, Berrien County, Michigan",664,6.3,51.2,23.2,12.3,6.9
1400000US26021002300,"Census Tract 23, Berrien County, Michigan",667,18.3,28.2,21.3,11.4,20.8
1400000US26021002400,"Census Tract 24, Berrien County, Michigan",785,18.7,20.3,27.9,18.7,14.4
1400000US26021002500,"Census Tract 25, Berrien County, Michigan",842,25.5,26.2,24.1,4.3,19.8
1400000US26021010100,"Census Tract 101, Berrien County, Michigan",1583,28.9,15.4,27.3,12.7,15.7
1400000US26021010200,"Census Tract 102, Berrien County, Michigan",2959,29,24.3,22.1,6.1,18.5
1400000US26021010300,"Census Tract 103, Berrien County, Michigan",1874,22.2,14.1,22.7,14.8,26.2
1400000US26021010400,"Census Tract 104, Berrien County, Michigan",1304,31,11.3,19.9,19.2,18.6
1400000US26021010500,"Census Tract 105, Berrien County, Michigan",1074,28.9,9.6,27.1,16.2,18.2
1400000US26021010600,"Census Tract 106, Berrien County, Michigan",2167,39.8,16.1,19.6,13.5,11
1400000US26021011000,"Census Tract 110, Berrien County, Michigan",1356,29.8,19.2,27.4,14.1,9.5
1400000US26021011100,"Census Tract 111, Berrien County, Michigan",2239,40.7,17.6,20.9,5.5,15.2
1400000US26021011200,"Census Tract 112, Berrien County, Michigan",1435,26.8,27.7,30.4,7.2,8
1400000US26021011300,"Census Tract 113, Berrien County, Michigan",1813,34.3,24.5,23.7,9.3,8.3
1400000US26021011400,"Census Tract 114, Berrien County, Michigan",1222,26.4,23.2,24,9,17.5
1400000US26021011500,"Census Tract 115, Berrien County, Michigan",577,22.9,19.9,16.6,18.2,22.4
1400000US26021011600,"Census Tract 116, Berrien County, Michigan",844,24.3,15.8,14.9,15.9,29.1
1400000US26021020100,"Census Tract 201, Berrien County, Michigan",943,31.3,13.3,28.8,7.4,19.2
1400000US26021020200,"Census Tract 202, Berrien County, Michigan",2537,24.8,21,27,8.6,18.6
1400000US26021020300,"Census Tract 203, Berrien County, Michigan",1333,35.5,13.1,23.7,6.5,21.2
1400000US26021020400,"Census Tract 204, Berrien County, Michigan",1772,39.5,11.7,22.2,7.2,19.4
1400000US26021020500,"Census Tract 205, Berrien County, Michigan",1116,17.1,31.1,28,3.9,19.8
1400000US26021020600,"Census Tract 206, Berrien County, Michigan",1495,25.1,21.2,27.6,5.1,21.1
1400000US26021020700,"Census Tract 207, Berrien County, Michigan",1202,15.2,30.8,20.9,6.1,27
1400000US26021020900,"Census Tract 209, Berrien County, Michigan",1339,20.4,19,25.4,7.8,27.5
1400000US26021021000,"Census Tract 210, Berrien County, Michigan",2126,19,21.5,21.9,12.1,25.5
1400000US26021021100,"Census Tract 211, Berrien County, Michigan",987,23.8,19.3,25.3,8.7,22.9
1400000US26021021200,"Census Tract 212, Berrien County, Michigan",563,18.8,24.7,19.5,11.5,25.4
1400000US26021021300,"Census Tract 213, Berrien County, Michigan",2765,41.1,29.9,22.1,2.7,4.2
1400000US26021021400,"Census Tract 214, Berrien County, Michigan",1693,37.7,16.8,22.2,12.5,10.8
1400000US26021990000,"Census Tract 9900, Berrien County, Michigan",0,-,-,-,-,-
1400000US26023950100,"Census Tract 9501, Branch County, Michigan",1798,26.1,17.1,22.1,13.1,21.6
1400000US26023950200,"Census Tract 9502, Branch County, Michigan",1353,26.2,17.4,25.7,7.8,22.8
1400000US26023950300,"Census Tract 9503, Branch County, Michigan",1649,22,18.1,23.3,10.9,25.8
1400000US26023950800,"Census Tract 9508, Branch County, Michigan",1839,21.1,16.9,22.3,10.3,29.4
1400000US26023950900,"Census Tract 9509, Branch County, Michigan",924,26.8,19.6,23.9,6.4,23.3
1400000US26023951000,"Census Tract 9510, Branch County, Michigan",914,35.3,15.8,23.5,6.5,18.9
1400000US26023951100,"Census Tract 9511, Branch County, Michigan",1259,26.8,11.7,22.2,12.8,26.4
1400000US26023951200,"Census Tract 9512, Branch County, Michigan",1675,20.2,16.3,20.9,13.7,29
1400000US26023951300,"Census Tract 9513, Branch County, Michigan",1543,30.9,19.4,26.8,7.2,15.7
1400000US26023951400,"Census Tract 9514, Branch County, Michigan",1779,18.9,20.3,22.9,6.7,31.1
1400000US26023951500,"Census Tract 9515, Branch County, Michigan",1196,34,20.1,20.9,6.6,18.4
1400000US26023951600,"Census Tract 9516, Branch County, Michigan",1378,14.2,20.8,32.7,12,20.4
1400000US26025000200,"Census Tract 2, Calhoun County, Michigan",1358,27,33.1,17.2,4.1,18.6
1400000US26025000300,"Census Tract 3, Calhoun County, Michigan",415,22.4,29.6,16.4,0,31.6
1400000US26025000500,"Census Tract 5, Calhoun County, Michigan",1333,14.8,15.2,30.1,8.3,31.7
1400000US26025000600,"Census Tract 6, Calhoun County, Michigan",897,6.9,31.2,17.9,12,31.9
1400000US26025000700,"Census Tract 7, Calhoun County, Michigan",858,12.9,30,31,3.8,22.3
1400000US26025000800,"Census Tract 8, Calhoun County, Michigan",1240,26,23.5,14.9,10.2,25.4
1400000US26025000900,"Census Tract 9, Calhoun County, Michigan",1685,33.6,21.5,29,5.3,10.7
1400000US26025001000,"Census Tract 10, Calhoun County, Michigan",1167,14.1,29,20.7,6.3,29.9
1400000US26025001100,"Census Tract 11, Calhoun County, Michigan",1656,17.6,24.6,20.9,9.4,27.5
1400000US26025001200,"Census Tract 12, Calhoun County, Michigan",1179,27.3,21.4,25.9,5,20.4
1400000US26025001300,"Census Tract 13, Calhoun County, Michigan",1603,20.6,16.7,25,11.9,25.9
1400000US26025001400,"Census Tract 14, Calhoun County, Michigan",1651,15.9,21.6,22.2,11.7,28.6
1400000US26025001500,"Census Tract 15, Calhoun County, Michigan",2588,49.6,11.6,27.9,1.1,9.7
1400000US26025001600,"Census Tract 16, Calhoun County, Michigan",1196,36.9,14,28.2,3.8,17.1
1400000US26025001700,"Census Tract 17, Calhoun County, Michigan",1938,41.9,12.6,30,3.5,12
1400000US26025001800,"Census Tract 18, Calhoun County, Michigan",3178,32.9,17.1,25,4.8,20.1
1400000US26025001900,"Census Tract 19, Calhoun County, Michigan",1842,28.8,20.4,26.1,10.7,14
1400000US26025002000,"Census Tract 20, Calhoun County, Michigan",2279,25.8,14.6,33.6,6.2,19.9
1400000US26025002100,"Census Tract 21, Calhoun County, Michigan",505,25.5,11.7,18.4,16,28.3
1400000US26025002200,"Census Tract 22, Calhoun County, Michigan",1701,23.9,15.6,27.2,10.9,22.5
1400000US26025002300,"Census Tract 23, Calhoun County, Michigan",1562,29.2,19.4,25,9.3,17
1400000US26025002400,"Census Tract 24, Calhoun County, Michigan",983,18.5,22.2,27.2,5.6,26.6
1400000US26025002500,"Census Tract 25, Calhoun County, Michigan",1739,25.7,17.3,29.8,9.1,18.1
1400000US26025002600,"Census Tract 26, Calhoun County, Michigan",800,16.1,22.4,30.5,1.9,29.1
1400000US26025002700,"Census Tract 27, Calhoun County, Michigan",3113,32.9,13.1,29,10,15
1400000US26025002800,"Census Tract 28, Calhoun County, Michigan",2025,22.7,19.9,23.9,10.7,22.8
1400000US26025002900,"Census Tract 29, Calhoun County, Michigan",1116,32,20.7,21.5,7.9,17.9
1400000US26025003000,"Census Tract 30, Calhoun County, Michigan",990,25.7,24.6,18.6,12.5,18.6
1400000US26025003100,"Census Tract 31, Calhoun County, Michigan",1097,21.1,16.2,17.1,8.7,36.8
1400000US26025003200,"Census Tract 32, Calhoun County, Michigan",922,23.8,21.7,21,9.8,23.8
1400000US26025003300,"Census Tract 33, Calhoun County, Michigan",610,25.9,31.3,24.3,1.1,17.4
1400000US26025003400,"Census Tract 34, Calhoun County, Michigan",904,30.4,29.3,23.6,6.9,9.8
1400000US26025003500,"Census Tract 35, Calhoun County, Michigan",1050,29.2,21.8,21,5.3,22.7
1400000US26025003600,"Census Tract 36, Calhoun County, Michigan",692,4.8,27.9,30.5,7.1,29.8
1400000US26025003700,"Census Tract 37, Calhoun County, Michigan",1929,27.5,14.8,24.8,13.6,19.3
1400000US26025003800,"Census Tract 38, Calhoun County, Michigan",2185,40.8,15.6,22.5,7,14.2
1400000US26025003900,"Census Tract 39, Calhoun County, Michigan",1994,47.8,18,23,4.5,6.7
1400000US26025004000,"Census Tract 40, Calhoun County, Michigan",2317,24,22.7,21.5,8.8,22.9
1400000US26025004100,"Census Tract 41, Calhoun County, Michigan",706,12.6,28.8,6.7,27.9,24.1
1400000US26027001000,"Census Tract 10, Cass County, Michigan",1664,31.7,7.7,25.2,7.8,27.6
1400000US26027001100,"Census Tract 11, Cass County, Michigan",1173,20.1,21.6,22.9,12.6,22.8
1400000US26027001200,"Census Tract 12, Cass County, Michigan",1204,36.6,10.6,20.7,8.8,23.3
1400000US26027001500,"Census Tract 15, Cass County, Michigan",1733,28.4,13.8,22.4,12.1,23.3
1400000US26027001600,"Census Tract 16, Cass County, Michigan",1637,27.2,11.9,25,12.1,23.8
1400000US26027001700,"Census Tract 17, Cass County, Michigan",2121,27.8,15.7,18.4,9.2,28.9
1400000US26027001800,"Census Tract 18, Cass County, Michigan",3525,38,15.7,20.1,9.8,16.5
1400000US26027001900,"Census Tract 19, Cass County, Michigan",1944,26.3,16.9,24.8,18.3,13.7
1400000US26027002000,"Census Tract 20, Cass County, Michigan",2010,25.8,24,22.7,6.3,21.1
1400000US26027002100,"Census Tract 21, Cass County, Michigan",2332,21.3,22.5,24.3,9.5,22.4
1400000US26027002200,"Census Tract 22, Cass County, Michigan",2492,29.2,18.1,18.4,9.8,24.5
1400000US26029000100,"Census Tract 1, Charlevoix County, Michigan",726,24.2,16.1,24.1,15.7,19.8
1400000US26029000200,"Census Tract 2, Charlevoix County, Michigan",583,26.2,19.9,20.9,14.4,18.5
1400000US26029000300,"Census Tract 3, Charlevoix County, Michigan",957,37.9,14.5,21.9,11.6,14
1400000US26029000400,"Census Tract 4, Charlevoix County, Michigan",1181,36.1,12.3,28.9,11.6,11.2
1400000US26029000500,"Census Tract 5, Charlevoix County, Michigan",227,33,23.8,22,13.2,7.9
1400000US26029000800,"Census Tract 8, Charlevoix County, Michigan",1464,24.1,24.1,26.5,9.2,16.1
1400000US26029000900,"Census Tract 9, Charlevoix County, Michigan",748,41,22.5,16.7,6.6,13.2
1400000US26029001000,"Census Tract 10, Charlevoix County, Michigan",911,30,16.4,25.5,9.1,19.1
1400000US26029001100,"Census Tract 11, Charlevoix County, Michigan",687,17,26.8,20.8,7.1,28.2
1400000US26029001200,"Census Tract 12, Charlevoix County, Michigan",1537,26.1,19.1,26.5,8.4,20
1400000US26029001300,"Census Tract 13, Charlevoix County, Michigan",608,31.7,18.3,24.7,12.7,12.7
1400000US26029001400,"Census Tract 14, Charlevoix County, Michigan",653,32.6,22.5,19.6,10.9,14.4
1400000US26029001500,"Census Tract 15, Charlevoix County, Michigan",1104,27.9,16.5,31.3,9.5,14.8
1400000US26029990000,"Census Tract 9900, Charlevoix County, Michigan",0,-,-,-,-,-
1400000US26031960100,"Census Tract 9601, Cheboygan County, Michigan",1252,27.6,20.5,23.5,12.9,15.5
1400000US26031960200,"Census Tract 9602, Cheboygan County, Michigan",793,21.4,25.2,29.1,11.6,12.6
1400000US26031960300,"Census Tract 9603, Cheboygan County, Michigan",1655,22.5,19.8,25.3,19.5,12.9
1400000US26031960400,"Census Tract 9604, Cheboygan County, Michigan",1209,30.9,20.7,28.9,14.3,5.3
1400000US26031960500,"Census Tract 9605, Cheboygan County, Michigan",1202,33.4,20.5,26.5,7.7,11.8
1400000US26031960600,"Census Tract 9606, Cheboygan County, Michigan",968,22.7,28.1,22.6,16.7,9.8
1400000US26031960700,"Census Tract 9607, Cheboygan County, Michigan",1239,22,24,24.1,12.3,17.7
1400000US26031960800,"Census Tract 9608, Cheboygan County, Michigan",1384,17.3,22,25.9,17.5,17.3
1400000US26031990000,"Census Tract 9900, Cheboygan County, Michigan",0,-,-,-,-,-
1400000US26033970100,"Census Tract 9701, Chippewa County, Michigan",1312,29.9,27.1,23.2,9.7,10.1
1400000US26033970200,"Census Tract 9702, Chippewa County, Michigan",1441,30.3,27.6,29.5,6,6.7
1400000US26033970300,"Census Tract 9703, Chippewa County, Michigan",1693,26.6,27.7,31.1,4.3,10.3
1400000US26033970400,"Census Tract 9704, Chippewa County, Michigan",1398,23.5,31.2,32,7.6,5.7
1400000US26033970500,"Census Tract 9705, Chippewa County, Michigan",1719,33.2,26.9,23.3,7.9,8.8
1400000US26033970600,"Census Tract 9706, Chippewa County, Michigan",2118,37.8,26.6,20.3,7.8,7.4
1400000US26033970700,"Census Tract 9707, Chippewa County, Michigan",377,8.8,37.7,23.1,16.4,14.1
1400000US26033970800,"Census Tract 9708, Chippewa County, Michigan",1880,28.9,24.2,25.2,10.5,11.2
1400000US26033970900,"Census Tract 9709, Chippewa County, Michigan",1229,29.5,29,22.1,6.4,13
1400000US26033971000,"Census Tract 9710, Chippewa County, Michigan",1290,25.1,25.6,27.2,12.1,10
1400000US26033971100,"Census Tract 9711, Chippewa County, Michigan",499,28.3,16.6,22.2,18.6,14.2
1400000US26033980100,"Census Tract 9801, Chippewa County, Michigan",0,-,-,-,-,-
1400000US26033980200,"Census Tract 9802, Chippewa County, Michigan",0,-,-,-,-,-
1400000US26033980300,"Census Tract 9803, Chippewa County, Michigan",0,-,-,-,-,-
1400000US26033990000,"Census Tract 9900, Chippewa County, Michigan",0,-,-,-,-,-
1400000US26033990100,"Census Tract 9901, Chippewa County, Michigan",0,-,-,-,-,-
1400000US26035000100,"Census Tract 1, Clare County, Michigan",481,18.7,30.6,15.8,14.1,20.8
1400000US26035000200,"Census Tract 2, Clare County, Michigan",444,26.8,16.2,19.4,19.4,18.2
1400000US26035000300,"Census Tract 3, Clare County, Michigan",688,15.8,30.5,21.7,11.2,20.8
1400000US26035000400,"Census Tract 4, Clare County, Michigan",1286,23,19.5,26.2,15.7,15.6
1400000US26035000500,"Census Tract 5, Clare County, Michigan",319,25.4,17.2,23.8,16,17.6
1400000US26035000600,"Census Tract 6, Clare County, Michigan",1431,22.5,33.9,24.6,9.9,9.2
1400000US26035000700,"Census Tract 7, Clare County, Michigan",1080,31.7,19.9,25.6,8.1,14.8
1400000US26035000800,"Census Tract 8, Clare County, Michigan",1688,27.1,16,27.4,17.1,12.5
1400000US26035000900,"Census Tract 9, Clare County, Michigan",604,12.6,20,32.8,16.1,18.5
1400000US26035001000,"Census Tract 10, Clare County, Michigan",946,30,24.7,22.7,8.7,13.8
1400000US26035001300,"Census Tract 13, Clare County, Michigan",1251,21.2,33.4,23.5,6.2,15.7
1400000US26037010104,"Census Tract 101.04, Clinton County, Michigan",1436,46.6,22.4,17.8,8.4,4.9
1400000US26037010105,"Census Tract 101.05, Clinton County, Michigan",1587,46,16,27.3,5,5.7
1400000US26037010107,"Census Tract 101.07, Clinton County, Michigan",2048,28.7,30,32.6,2,6.8
1400000US26037010108,"Census Tract 101.08, Clinton County, Michigan",2015,50.3,13.5,19.2,8.5,8.4
1400000US26037010201,"Census Tract 102.01, Clinton County, Michigan",1025,41.2,13.2,19.1,10,16.6
