Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26065005100,"Census Tract 51, Ingham County, Michigan",1430,25.4,25.7,22.2,11.2,15.6
1400000US26065005201,"Census Tract 52.01, Ingham County, Michigan",2346,25.8,25.7,21.5,3.1,23.9
1400000US26065005202,"Census Tract 52.02, Ingham County, Michigan",1636,47,12,24.1,6.4,10.5
1400000US26065005302,"Census Tract 53.02, Ingham County, Michigan",3502,54.1,10.4,19.7,3.1,12.8
1400000US26065005303,"Census Tract 53.03, Ingham County, Michigan",1781,16.1,15.6,45.7,7.6,15
1400000US26065005304,"Census Tract 53.04, Ingham County, Michigan",1448,19.5,32.5,23,3.3,21.6
1400000US26065005401,"Census Tract 54.01, Ingham County, Michigan",1681,36.6,25.8,20.2,4.7,12.8
1400000US26065005402,"Census Tract 54.02, Ingham County, Michigan",1840,24.4,20.3,36,4.4,14.9
1400000US26065005501,"Census Tract 55.01, Ingham County, Michigan",2355,38.9,18.9,24.1,8.2,9.9
1400000US26065005502,"Census Tract 55.02, Ingham County, Michigan",2904,43.6,14.6,25.1,4.4,12.3
1400000US26065005600,"Census Tract 56, Ingham County, Michigan",1417,48.5,12.8,23.7,3.8,11.2
1400000US26065005700,"Census Tract 57, Ingham County, Michigan",2558,50.8,11.9,21,7.9,8.4
1400000US26065005800,"Census Tract 58, Ingham County, Michigan",2592,49.3,14.1,21.2,2.7,12.7
1400000US26065005900,"Census Tract 59, Ingham County, Michigan",2467,28.5,15.4,24.9,13.8,17.3
1400000US26065006001,"Census Tract 60.01, Ingham County, Michigan",1548,25.6,13.6,25.8,12.2,22.7
1400000US26065006002,"Census Tract 60.02, Ingham County, Michigan",1724,26,14,27.5,8.9,23.6
1400000US26065006100,"Census Tract 61, Ingham County, Michigan",1802,27.8,11.4,32.2,8.7,19.9
1400000US26065006200,"Census Tract 62, Ingham County, Michigan",2691,33.8,13.4,24.7,14.3,13.7
1400000US26065006301,"Census Tract 63.01, Ingham County, Michigan",2042,34.5,16.4,20.6,8.4,20.1
1400000US26065006302,"Census Tract 63.02, Ingham County, Michigan",2197,38.6,16.6,29.6,4.8,10.4
1400000US26065006401,"Census Tract 64.01, Ingham County, Michigan",2004,41,14.6,20.7,8.4,15.3
1400000US26065006402,"Census Tract 64.02, Ingham County, Michigan",1281,26.3,19.9,18.3,11.2,24.3
1400000US26065006500,"Census Tract 65, Ingham County, Michigan",2046,39.5,34.5,14.7,2.2,9.1
1400000US26065006600,"Census Tract 66, Ingham County, Michigan",1119,34.9,26.8,18,5.6,14.7
1400000US26065006700,"Census Tract 67, Ingham County, Michigan",1956,23.9,19.1,35.4,3.1,18.5
1400000US26065006800,"Census Tract 68, Ingham County, Michigan",1416,21.5,28,31,5.6,13.8
1400000US26065007000,"Census Tract 70, Ingham County, Michigan",2711,31.4,21.9,28.7,5.7,12.4
1400000US26065980000,"Census Tract 9800, Ingham County, Michigan",266,27.8,39.5,25.6,4.1,3
1400000US26065980100,"Census Tract 9801, Ingham County, Michigan",23,30.4,0,34.8,34.8,0
1400000US26065980200,"Census Tract 9802, Ingham County, Michigan",0,-,-,-,-,-
1400000US26065980300,"Census Tract 9803, Ingham County, Michigan",0,-,-,-,-,-
1400000US26067030100,"Census Tract 301, Ionia County, Michigan",2704,26.8,14.8,20.4,15.3,22.7
1400000US26067030200,"Census Tract 302, Ionia County, Michigan",1107,16,20.1,35.4,9.5,19
1400000US26067030300,"Census Tract 303, Ionia County, Michigan",1267,16.4,34.5,22.3,10.3,16.6
1400000US26067030400,"Census Tract 304, Ionia County, Michigan",2935,24.5,16.2,20.7,15.4,23.2
1400000US26067031200,"Census Tract 312, Ionia County, Michigan",2472,22.6,22.6,28.2,5.4,21.2
1400000US26067031300,"Census Tract 313, Ionia County, Michigan",3810,26.8,16.1,20.8,16.2,20.2
1400000US26067031400,"Census Tract 314, Ionia County, Michigan",2430,36.3,10.4,27.2,10.6,15.6
1400000US26067031500,"Census Tract 315, Ionia County, Michigan",2592,31.4,17.8,22.6,8.1,20.1
1400000US26067031600,"Census Tract 316, Ionia County, Michigan",2198,25.5,12.7,23.2,17.7,20.9
1400000US26067031700,"Census Tract 317, Ionia County, Michigan",1969,26.3,22.5,17.9,14.9,18.4
1400000US26067031900,"Census Tract 319, Ionia County, Michigan",2782,26.9,15.9,23.5,14.8,18.9
1400000US26067032100,"Census Tract 321, Ionia County, Michigan",519,22.5,26.8,18.9,12.7,19.1
1400000US26067982200,"Census Tract 9822, Ionia County, Michigan",0,-,-,-,-,-
1400000US26069000100,"Census Tract 1, Iosco County, Michigan",626,12.5,23.3,30,8.3,25.9
1400000US26069000200,"Census Tract 2, Iosco County, Michigan",1578,22.6,17.7,33.3,10.6,15.8
1400000US26069000300,"Census Tract 3, Iosco County, Michigan",986,21.1,22.5,20.2,13.5,22.7
1400000US26069000400,"Census Tract 4, Iosco County, Michigan",1203,23.4,25.3,23.2,12.1,16.1
1400000US26069000500,"Census Tract 5, Iosco County, Michigan",1356,28.2,17,26.5,9.5,18.9
1400000US26069000600,"Census Tract 6, Iosco County, Michigan",1087,23.5,23,23.5,12.1,18
1400000US26069000700,"Census Tract 7, Iosco County, Michigan",987,22.3,19.4,22,17.4,18.9
1400000US26069000800,"Census Tract 8, Iosco County, Michigan",328,19.2,16.2,40.2,13.7,10.7
1400000US26069000900,"Census Tract 9, Iosco County, Michigan",629,18.9,18.9,18.9,15.9,27.3
1400000US26069990000,"Census Tract 9900, Iosco County, Michigan",0,-,-,-,-,-
1400000US26071000100,"Census Tract 1, Iron County, Michigan",1079,25.3,19.9,27.1,10.3,17.4
1400000US26071000200,"Census Tract 2, Iron County, Michigan",614,31.8,19.2,19.5,16.3,13.2
1400000US26071000300,"Census Tract 3, Iron County, Michigan",845,19.6,17,26.5,18.9,17.9
1400000US26071000400,"Census Tract 4, Iron County, Michigan",987,23.2,30.6,20.5,10.6,15.1
1400000US26071000500,"Census Tract 5, Iron County, Michigan",799,30.4,12.5,27.4,15.3,14.4
1400000US26073000100,"Census Tract 1, Isabella County, Michigan",1440,25.7,16.6,25.4,16.7,15.6
1400000US26073000200,"Census Tract 2, Isabella County, Michigan",1851,31.8,15.6,22.4,9.8,20.3
1400000US26073000300,"Census Tract 3, Isabella County, Michigan",2562,24.8,21.3,23.4,15.1,15.3
1400000US26073000400,"Census Tract 4, Isabella County, Michigan",2778,34.6,33.3,23.1,3.9,5.2
1400000US26073000500,"Census Tract 5, Isabella County, Michigan",2164,24.3,34.1,26.5,3.3,11.7
1400000US26073000600,"Census Tract 6, Isabella County, Michigan",2358,39.5,28.4,20.9,3.6,7.5
1400000US26073000700,"Census Tract 7, Isabella County, Michigan",3823,19.5,38.5,30.9,4,7.1
1400000US26073000800,"Census Tract 8, Isabella County, Michigan",1933,22,39.2,27.7,5.3,5.8
1400000US26073000900,"Census Tract 9, Isabella County, Michigan",1963,30.5,21.8,22.3,10.3,15.1
1400000US26073940100,"Census Tract 9401, Isabella County, Michigan",2011,27.8,18.2,21.6,15.3,17.1
1400000US26073940200,"Census Tract 9402, Isabella County, Michigan",2340,20.7,25.3,23.4,14.9,15.6
1400000US26073940300,"Census Tract 9403, Isabella County, Michigan",2363,38.1,21.4,27.7,6,6.9
1400000US26073940400,"Census Tract 9404, Isabella County, Michigan",1913,34.4,27.1,21.3,4.2,12.9
1400000US26073940500,"Census Tract 9405, Isabella County, Michigan",1507,31.7,33.1,18.8,1.9,14.5
1400000US26073940600,"Census Tract 9406, Isabella County, Michigan",2405,44.6,18.5,18.1,8.6,10.1
1400000US26075000100,"Census Tract 1, Jackson County, Michigan",1254,23.2,14,29.3,4.6,28.9
1400000US26075000200,"Census Tract 2, Jackson County, Michigan",957,16.7,17.1,32,4.6,29.6
1400000US26075000400,"Census Tract 4, Jackson County, Michigan",1681,18.8,35.6,20.9,6.7,18.1
1400000US26075000500,"Census Tract 5, Jackson County, Michigan",913,31.2,10.2,24,3.4,31.2
1400000US26075000600,"Census Tract 6, Jackson County, Michigan",300,19.3,28,32.3,5,15.3
1400000US26075000800,"Census Tract 8, Jackson County, Michigan",2391,36.7,17.2,30.2,7.2,8.6
1400000US26075000900,"Census Tract 9, Jackson County, Michigan",1194,34.2,17.5,21.5,6.8,20
1400000US26075001000,"Census Tract 10, Jackson County, Michigan",713,15.1,42.2,19.2,7.6,15.8
1400000US26075001100,"Census Tract 11, Jackson County, Michigan",481,15,41.2,22,0.2,21.6
1400000US26075001200,"Census Tract 12, Jackson County, Michigan",705,7.8,24.7,22.8,10.6,34
1400000US26075001300,"Census Tract 13, Jackson County, Michigan",727,8.5,27.4,23.4,11.4,29.3
1400000US26075005000,"Census Tract 50, Jackson County, Michigan",969,15.1,24.6,25.9,5.5,29
1400000US26075005100,"Census Tract 51, Jackson County, Michigan",1928,24.5,22,23.2,7.8,22.4
1400000US26075005200,"Census Tract 52, Jackson County, Michigan",3074,47,11.6,28.2,5.8,7.4
1400000US26075005301,"Census Tract 53.01, Jackson County, Michigan",2213,45.4,11.3,30.2,3.3,9.8
1400000US26075005302,"Census Tract 53.02, Jackson County, Michigan",1815,37.7,18.6,27.9,4.7,11.2
1400000US26075005400,"Census Tract 54, Jackson County, Michigan",2765,36.1,22.9,26.4,6.6,8
1400000US26075005500,"Census Tract 55, Jackson County, Michigan",2149,23,24,20.6,13.4,19
1400000US26075005600,"Census Tract 56, Jackson County, Michigan",2886,26.9,21.7,18.6,6.6,26.2
1400000US26075005700,"Census Tract 57, Jackson County, Michigan",1319,29,15.5,29.7,6.8,19
1400000US26075005800,"Census Tract 58, Jackson County, Michigan",0,-,-,-,-,-
1400000US26075005900,"Census Tract 59, Jackson County, Michigan",857,12.8,21.5,20.9,13,31.9
1400000US26075006000,"Census Tract 60, Jackson County, Michigan",3133,27.7,17.5,24.2,7,23.7
1400000US26075006100,"Census Tract 61, Jackson County, Michigan",2761,22.4,19.2,21.9,14.2,22.3
1400000US26075006200,"Census Tract 62, Jackson County, Michigan",3260,26.7,21.3,27.5,8.3,16.1
1400000US26075006301,"Census Tract 63.01, Jackson County, Michigan",1441,34.8,12.2,25,13.4,14.6
1400000US26075006303,"Census Tract 63.03, Jackson County, Michigan",2148,29.7,17.2,22.5,10.3,20.3
1400000US26075006304,"Census Tract 63.04, Jackson County, Michigan",1223,29.7,21.2,26.8,5.8,16.5
1400000US26075006401,"Census Tract 64.01, Jackson County, Michigan",1324,32.9,15.5,25.8,11.5,14.4
1400000US26075006402,"Census Tract 64.02, Jackson County, Michigan",2971,25.8,16.2,22.1,11.1,24.8
1400000US26075006500,"Census Tract 65, Jackson County, Michigan",2804,27.7,19.1,25,9.4,18.8
1400000US26075006600,"Census Tract 66, Jackson County, Michigan",2141,29.2,18.4,18.7,9,24.7
1400000US26075006701,"Census Tract 67.01, Jackson County, Michigan",2357,23,21.7,30.3,9.4,15.6
1400000US26075006702,"Census Tract 67.02, Jackson County, Michigan",2058,31.4,19,20.1,9.3,20.2
1400000US26075006801,"Census Tract 68.01, Jackson County, Michigan",1456,36,15,19.9,11.2,17.9
1400000US26075006803,"Census Tract 68.03, Jackson County, Michigan",1139,32.6,15.5,25.3,13.2,13.5
1400000US26075006804,"Census Tract 68.04, Jackson County, Michigan",2632,36.2,11.7,25.6,9.5,16.9
1400000US26075006900,"Census Tract 69, Jackson County, Michigan",1044,19.2,32.6,27.3,13.4,7.6
1400000US26077000100,"Census Tract 1, Kalamazoo County, Michigan",909,20.1,28.5,24.2,5,22.2
1400000US26077000201,"Census Tract 2.01, Kalamazoo County, Michigan",1104,45.3,26.9,4.3,4.1,19.5
1400000US26077000202,"Census Tract 2.02, Kalamazoo County, Michigan",330,25.8,21.8,22.7,5.2,24.5
1400000US26077000300,"Census Tract 3, Kalamazoo County, Michigan",1100,23.7,31.1,11.3,1.6,32.3
1400000US26077000500,"Census Tract 5, Kalamazoo County, Michigan",1837,42.3,25,23.5,3.9,5.3
1400000US26077000600,"Census Tract 6, Kalamazoo County, Michigan",3162,38.6,14.7,31.5,9.5,5.7
1400000US26077000900,"Census Tract 9, Kalamazoo County, Michigan",354,13.6,25.1,28.2,9,24
1400000US26077001000,"Census Tract 10, Kalamazoo County, Michigan",2090,13,38.9,20,8.2,20
1400000US26077001100,"Census Tract 11, Kalamazoo County, Michigan",911,35,21.7,26.2,4.8,12.2
1400000US26077001200,"Census Tract 12, Kalamazoo County, Michigan",1569,61.4,6.2,22.2,3.2,6.9
1400000US26077001300,"Census Tract 13, Kalamazoo County, Michigan",919,28.1,25.5,26.7,3.2,16.6
1400000US26077001501,"Census Tract 15.01, Kalamazoo County, Michigan",1825,39.5,19.5,23.4,7.8,9.9
1400000US26077001502,"Census Tract 15.02, Kalamazoo County, Michigan",2650,41.5,22.6,22,2.6,11.3
1400000US26077001503,"Census Tract 15.03, Kalamazoo County, Michigan",2585,43.9,26.2,18.5,6.3,5
1400000US26077001504,"Census Tract 15.04, Kalamazoo County, Michigan",2127,24.7,34.6,34.4,2.2,4.1
1400000US26077001506,"Census Tract 15.06, Kalamazoo County, Michigan",4225,33,20,41,3.4,2.5
1400000US26077001507,"Census Tract 15.07, Kalamazoo County, Michigan",3713,15.1,44.8,23.5,5.7,10.9
1400000US26077001601,"Census Tract 16.01, Kalamazoo County, Michigan",1160,63.5,9.7,15.9,2.7,8.2
1400000US26077001603,"Census Tract 16.03, Kalamazoo County, Michigan",698,40.1,16,21.6,7.3,14.9
1400000US26077001604,"Census Tract 16.04, Kalamazoo County, Michigan",825,46.4,11.9,23.6,4,14.1
1400000US26077001701,"Census Tract 17.01, Kalamazoo County, Michigan",1805,41.6,22.4,23.7,5.4,6.9
1400000US26077001702,"Census Tract 17.02, Kalamazoo County, Michigan",2365,33.4,37.3,17.3,2.9,9.3
1400000US26077001801,"Census Tract 18.01, Kalamazoo County, Michigan",1573,39.5,13.9,27.9,9,9.7
1400000US26077001802,"Census Tract 18.02, Kalamazoo County, Michigan",2391,34.2,19.2,25.5,7.7,13.4
1400000US26077001803,"Census Tract 18.03, Kalamazoo County, Michigan",869,10.8,25.3,31.6,13.7,18.5
1400000US26077001905,"Census Tract 19.05, Kalamazoo County, Michigan",2561,28,16.9,28.6,4,22.5
1400000US26077001906,"Census Tract 19.06, Kalamazoo County, Michigan",2571,42.7,13.4,25.9,8,10
1400000US26077001907,"Census Tract 19.07, Kalamazoo County, Michigan",1833,46.8,14.2,20.6,5.3,13.1
1400000US26077002002,"Census Tract 20.02, Kalamazoo County, Michigan",1901,47.2,13.9,20.1,7,11.8
1400000US26077002003,"Census Tract 20.03, Kalamazoo County, Michigan",3124,54,11.5,19.7,8.3,6.6
1400000US26077002004,"Census Tract 20.04, Kalamazoo County, Michigan",2002,64.2,12.1,13.5,5.6,4.5
1400000US26077002005,"Census Tract 20.05, Kalamazoo County, Michigan",1938,47.8,17.7,26.2,2.8,5.5
1400000US26077002101,"Census Tract 21.01, Kalamazoo County, Michigan",3824,36.8,16.9,29.5,5.3,11.4
1400000US26077002102,"Census Tract 21.02, Kalamazoo County, Michigan",1334,47.2,11.2,24.4,6.5,10.7
1400000US26077002201,"Census Tract 22.01, Kalamazoo County, Michigan",1113,17.3,24,29.3,8.2,21.2
1400000US26077002202,"Census Tract 22.02, Kalamazoo County, Michigan",3990,37.5,17.3,19.5,8.9,16.8
1400000US26077002601,"Census Tract 26.01, Kalamazoo County, Michigan",2221,44.8,15.6,15.7,9.2,14.7
1400000US26077002700,"Census Tract 27, Kalamazoo County, Michigan",3970,46,14.6,23.2,3.8,12.4
1400000US26077002801,"Census Tract 28.01, Kalamazoo County, Michigan",1995,35.3,14.8,20,11.9,17.9
1400000US26077002802,"Census Tract 28.02, Kalamazoo County, Michigan",2692,30.8,13.6,22.6,7.1,25.9
1400000US26077002901,"Census Tract 29.01, Kalamazoo County, Michigan",1801,37.4,12,21.9,11.7,16.9
1400000US26077002903,"Census Tract 29.03, Kalamazoo County, Michigan",2377,39.5,28.4,16.9,2.5,12.8
1400000US26077002904,"Census Tract 29.04, Kalamazoo County, Michigan",5354,38.2,29.2,19,4.8,8.8
1400000US26077002905,"Census Tract 29.05, Kalamazoo County, Michigan",3561,39.5,20,26.7,5.6,8.2
1400000US26077003002,"Census Tract 30.02, Kalamazoo County, Michigan",1111,35.7,15.1,23.5,12.8,12.9
1400000US26077003003,"Census Tract 30.03, Kalamazoo County, Michigan",3790,57.4,10.6,18.4,8.5,5
1400000US26077003004,"Census Tract 30.04, Kalamazoo County, Michigan",3587,54.1,15.1,20.9,4,5.8
1400000US26077003302,"Census Tract 33.02, Kalamazoo County, Michigan",2918,35.2,18.3,19.2,9.1,18.2
1400000US26077003400,"Census Tract 34, Kalamazoo County, Michigan",1789,25.9,18.2,23.3,13,19.5
1400000US26077003500,"Census Tract 35, Kalamazoo County, Michigan",2219,37,11.5,29.5,4.4,17.5
1400000US26077005501,"Census Tract 55.01, Kalamazoo County, Michigan",1524,24.7,22.9,24.4,5.1,22.9
1400000US26077005502,"Census Tract 55.02, Kalamazoo County, Michigan",2620,30.7,21,25.1,5.6,17.6
1400000US26077006102,"Census Tract 61.02, Kalamazoo County, Michigan",1801,41,13.8,24.7,5.3,15.2
1400000US26077006103,"Census Tract 61.03, Kalamazoo County, Michigan",2182,40.4,14.7,19,9.4,16.5
1400000US26077006601,"Census Tract 66.01, Kalamazoo County, Michigan",2048,34.6,10.5,23.7,14,17.2
1400000US26077006701,"Census Tract 67.01, Kalamazoo County, Michigan",1133,28.6,15.4,22.7,9.2,24.1
1400000US26077006702,"Census Tract 67.02, Kalamazoo County, Michigan",2829,37.9,15.6,22.8,7.3,16.5
1400000US26079950200,"Census Tract 9502, Kalkaska County, Michigan",1930,21.4,18.4,25.3,15.7,19.1
1400000US26079950300,"Census Tract 9503, Kalkaska County, Michigan",2126,18.6,25.2,25.8,14.8,15.7
1400000US26079950400,"Census Tract 9504, Kalkaska County, Michigan",1371,22.2,20.4,22.2,16.8,18.4
1400000US26079950601,"Census Tract 9506.01, Kalkaska County, Michigan",752,21.3,18.9,25.1,11.7,23
1400000US26079950602,"Census Tract 9506.02, Kalkaska County, Michigan",636,20.1,20.9,27,18.1,13.8
1400000US26081000100,"Census Tract 1, Kent County, Michigan",1208,28.7,17.9,30.1,8.1,15.1
1400000US26081000200,"Census Tract 2, Kent County, Michigan",873,33.1,13.7,26.1,5.3,21.8
1400000US26081000300,"Census Tract 3, Kent County, Michigan",2523,35,19.8,27.9,3.6,13.6
1400000US26081000400,"Census Tract 4, Kent County, Michigan",1759,36,18.8,22.7,7.7,14.8
1400000US26081000500,"Census Tract 5, Kent County, Michigan",2191,35.8,16,27.9,6,14.3
1400000US26081000600,"Census Tract 6, Kent County, Michigan",1733,37.6,15.9,23.3,4.2,19.1
1400000US26081000700,"Census Tract 7, Kent County, Michigan",1597,27.2,20.4,23.9,10.5,18
1400000US26081000800,"Census Tract 8, Kent County, Michigan",1063,14.8,31.9,23.6,4.6,25.1
1400000US26081000900,"Census Tract 9, Kent County, Michigan",1478,29.5,24.5,22.7,8.8,14.5
1400000US26081001000,"Census Tract 10, Kent County, Michigan",2046,39.2,13.8,25.3,4.3,17.5
1400000US26081001101,"Census Tract 11.01, Kent County, Michigan",2348,23.1,19.2,21.8,4.3,31.6
1400000US26081001102,"Census Tract 11.02, Kent County, Michigan",1691,45.1,16.9,21.8,6.1,10.2
1400000US26081001200,"Census Tract 12, Kent County, Michigan",1742,39.6,17.9,22.9,6.7,13
1400000US26081001300,"Census Tract 13, Kent County, Michigan",1702,18.3,26.3,20.2,7.8,27.4
1400000US26081001400,"Census Tract 14, Kent County, Michigan",1265,46.2,14.2,16,6.6,17.1
1400000US26081001500,"Census Tract 15, Kent County, Michigan",1608,25.1,26.4,17.9,3,27.5
1400000US26081001600,"Census Tract 16, Kent County, Michigan",2573,17.6,22.3,26.1,7.2,26.9
1400000US26081001700,"Census Tract 17, Kent County, Michigan",2344,36.8,26.2,22.9,4.7,9.5
1400000US26081001800,"Census Tract 18, Kent County, Michigan",3134,42.6,12.5,18.4,10.2,16.3
1400000US26081001900,"Census Tract 19, Kent County, Michigan",2768,24.9,28.7,18.9,7.3,20.1
1400000US26081002000,"Census Tract 20, Kent County, Michigan",976,55.7,13.2,21.6,2.7,6.8
1400000US26081002100,"Census Tract 21, Kent County, Michigan",1806,47.8,21.4,21.3,2.8,6.8
1400000US26081002200,"Census Tract 22, Kent County, Michigan",3088,35.2,24,26,5.6,9.3
1400000US26081002300,"Census Tract 23, Kent County, Michigan",2041,52.4,15,22.1,3.7,6.7
1400000US26081002400,"Census Tract 24, Kent County, Michigan",2055,45.6,25.4,22.3,4.3,2.4
1400000US26081002500,"Census Tract 25, Kent County, Michigan",2943,51.6,13.8,21.6,5,8
1400000US26081002600,"Census Tract 26, Kent County, Michigan",1139,9.9,22.9,11.3,20.3,35.6
1400000US26081002700,"Census Tract 27, Kent County, Michigan",1737,18.4,28.6,25.3,10.2,17.4
1400000US26081002800,"Census Tract 28, Kent County, Michigan",463,9.7,35,14.3,16,25.1
1400000US26081002900,"Census Tract 29, Kent County, Michigan",850,46.8,19.4,21.3,4.9,7.5
1400000US26081003000,"Census Tract 30, Kent County, Michigan",979,37,15.9,23.7,3.6,19.8
1400000US26081003100,"Census Tract 31, Kent County, Michigan",1006,12.3,23.7,16.1,2.8,45.1
1400000US26081003200,"Census Tract 32, Kent County, Michigan",1324,22.5,34.5,24.2,5.7,13.1
1400000US26081003300,"Census Tract 33, Kent County, Michigan",1614,42.2,19.5,24.3,6.4,7.6
1400000US26081003400,"Census Tract 34, Kent County, Michigan",2745,52.5,13.8,21.8,1.3,10.7
1400000US26081003500,"Census Tract 35, Kent County, Michigan",2487,22.8,21.1,23.8,10.8,21.5
1400000US26081003600,"Census Tract 36, Kent County, Michigan",777,10.6,24.6,26.6,15.8,22.4
1400000US26081003700,"Census Tract 37, Kent County, Michigan",1718,14.8,33,18.3,12,21.9
1400000US26081003800,"Census Tract 38, Kent County, Michigan",1471,4.8,19.9,12.8,34.7,27.8
1400000US26081003900,"Census Tract 39, Kent County, Michigan",1297,6.9,19.3,15.3,21.4,37.1
1400000US26081004000,"Census Tract 40, Kent County, Michigan",1358,8.3,21.3,12.4,21.4,36.7
1400000US26081004100,"Census Tract 41, Kent County, Michigan",2471,40.9,17,22.1,5.5,14.5
1400000US26081004200,"Census Tract 42, Kent County, Michigan",2329,42,18.8,19.7,3.9,15.6
1400000US26081004300,"Census Tract 43, Kent County, Michigan",1966,56.7,10.5,20.4,3.4,9
1400000US26081004400,"Census Tract 44, Kent County, Michigan",3969,41.5,22.9,25.3,3.8,6.5
1400000US26081004500,"Census Tract 45, Kent County, Michigan",3277,41.6,16,20.8,5.9,15.7
1400000US26081004600,"Census Tract 46, Kent County, Michigan",2931,15.7,20.6,23.2,4.1,36.4
1400000US26081010101,"Census Tract 101.01, Kent County, Michigan",2755,23,8.9,25.2,19.4,23.5
1400000US26081010102,"Census Tract 101.02, Kent County, Michigan",1153,33.1,14,20.2,14.7,18
1400000US26081010200,"Census Tract 102, Kent County, Michigan",1665,23.3,20.4,22.8,9.9,23.6
1400000US26081010301,"Census Tract 103.01, Kent County, Michigan",2203,22.6,13.9,22.3,14.8,26.5
1400000US26081010302,"Census Tract 103.02, Kent County, Michigan",2848,27.7,9.8,34.1,9.4,19
1400000US26081010401,"Census Tract 104.01, Kent County, Michigan",2310,26.4,12.9,23.5,16.7,20.5
1400000US26081010402,"Census Tract 104.02, Kent County, Michigan",1895,25.3,17.3,22.6,9.9,24.9
1400000US26081010600,"Census Tract 106, Kent County, Michigan",5132,40.3,9.9,26.6,8.4,14.7
1400000US26081010700,"Census Tract 107, Kent County, Michigan",2769,36.8,18.5,20.2,8.2,16.3
1400000US26081010801,"Census Tract 108.01, Kent County, Michigan",4062,40.6,15.1,25.6,8.7,9.9
1400000US26081010802,"Census Tract 108.02, Kent County, Michigan",2697,30,9.8,25,12.6,22.7
1400000US26081010902,"Census Tract 109.02, Kent County, Michigan",2110,32.3,18.8,29.1,9,10.8
1400000US26081010903,"Census Tract 109.03, Kent County, Michigan",3567,53.2,9.9,25,5.5,6.3
1400000US26081010904,"Census Tract 109.04, Kent County, Michigan",3432,45.9,10.8,27.9,5.2,10.3
1400000US26081011001,"Census Tract 110.01, Kent County, Michigan",1912,46.1,17.3,23.8,4.9,7.9
1400000US26081011002,"Census Tract 110.02, Kent County, Michigan",1767,39.6,16.2,29.7,9,5.5
1400000US26081011101,"Census Tract 111.01, Kent County, Michigan",2347,34.2,19.6,23.1,7.9,15.2
1400000US26081011102,"Census Tract 111.02, Kent County, Michigan",2684,41.2,12.4,28.6,5.6,12.3
1400000US26081011200,"Census Tract 112, Kent County, Michigan",2192,25.5,25.9,24.7,7.3,16.6
1400000US26081011301,"Census Tract 113.01, Kent County, Michigan",2583,37.6,14.9,24.1,7.1,16.4
1400000US26081011302,"Census Tract 113.02, Kent County, Michigan",2861,49.4,8.5,19.5,5.3,17.2
1400000US26081011401,"Census Tract 114.01, Kent County, Michigan",1229,27.6,14.2,29,11.1,18.1
1400000US26081011403,"Census Tract 114.03, Kent County, Michigan",1340,27.3,19,25.5,11.6,16.6
1400000US26081011405,"Census Tract 114.05, Kent County, Michigan",1490,28.4,23.6,28.7,7.4,12
1400000US26081011406,"Census Tract 114.06, Kent County, Michigan",3071,13.6,18.4,26.3,10.1,31.6
1400000US26081011500,"Census Tract 115, Kent County, Michigan",3964,30.1,19.9,26.9,7.1,16
1400000US26081011600,"Census Tract 116, Kent County, Michigan",4239,38.1,17.2,29,5.4,10.2
1400000US26081011701,"Census Tract 117.01, Kent County, Michigan",2857,36.5,18.1,28.4,7.7,9.3
1400000US26081011702,"Census Tract 117.02, Kent County, Michigan",2204,35.8,14.8,25,8.3,16.1
1400000US26081011801,"Census Tract 118.01, Kent County, Michigan",3696,45.6,14.9,25.8,3.4,10.3
1400000US26081011803,"Census Tract 118.03, Kent County, Michigan",2029,58.1,13.6,22.1,2.4,3.8
1400000US26081011804,"Census Tract 118.04, Kent County, Michigan",2085,53.4,10.9,25.9,4.3,5.6
1400000US26081011901,"Census Tract 119.01, Kent County, Michigan",3008,52.6,12.4,21.6,4.1,9.3
1400000US26081011902,"Census Tract 119.02, Kent County, Michigan",3731,59.2,11.4,23.9,2.4,3.1
1400000US26081012002,"Census Tract 120.02, Kent County, Michigan",3284,37,11.8,26.6,7.8,16.8
1400000US26081012003,"Census Tract 120.03, Kent County, Michigan",3066,31.6,17.1,27.3,11.9,12.1
1400000US26081012004,"Census Tract 120.04, Kent County, Michigan",2307,32.7,19.9,26.5,7.1,13.8
1400000US26081012201,"Census Tract 122.01, Kent County, Michigan",3193,62.3,8.2,19.5,2.6,7.4
1400000US26081012202,"Census Tract 122.02, Kent County, Michigan",3213,62.7,11.5,19.8,0.9,5.1
1400000US26081012203,"Census Tract 122.03, Kent County, Michigan",2077,48.7,8.6,29.9,3.7,9.1
1400000US26081012300,"Census Tract 123, Kent County, Michigan",1582,65.3,6.8,20.2,2.6,5.1
1400000US26081012400,"Census Tract 124, Kent County, Michigan",1866,69.6,6,21,1,2.5
1400000US26081012500,"Census Tract 125, Kent County, Michigan",2393,67.7,6.9,19.6,1.3,4.5
1400000US26081012604,"Census Tract 126.04, Kent County, Michigan",3150,51.6,10.8,17.7,1.5,18.4
1400000US26081012605,"Census Tract 126.05, Kent County, Michigan",1581,54.5,15.1,21.6,1.7,7
1400000US26081012606,"Census Tract 126.06, Kent County, Michigan",2399,32.5,24.1,25.5,2,15.9
1400000US26081012607,"Census Tract 126.07, Kent County, Michigan",3272,20.1,20.1,32.9,3.7,23.3
