Geography,Geographic Area Name,Total,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
1400000US26059051200,"Census Tract 512, Hillsdale County, Michigan",1264,22.2,12.9,17.1,17.4,30.4
1400000US26061000100,"Census Tract 1, Houghton County, Michigan",1083,26.9,22.7,20.8,16.9,12.7
1400000US26061000200,"Census Tract 2, Houghton County, Michigan",1476,23.3,22.5,26,12.1,16.1
1400000US26061000300,"Census Tract 3, Houghton County, Michigan",1066,23.6,31.1,26,6.6,12.7
1400000US26061000400,"Census Tract 4, Houghton County, Michigan",1341,30.7,31.6,18.9,9.2,9.5
1400000US26061000500,"Census Tract 5, Houghton County, Michigan",1635,32.1,24.5,20,6.7,16.8
1400000US26061000600,"Census Tract 6, Houghton County, Michigan",1918,37.7,24.5,23.4,7.6,6.9
1400000US26061000700,"Census Tract 7, Houghton County, Michigan",1062,28.3,22.8,19.9,20.9,8.1
1400000US26061000800,"Census Tract 8, Houghton County, Michigan",2827,50.9,22.2,20.4,2.6,4
1400000US26061000900,"Census Tract 9, Houghton County, Michigan",2220,31.1,24.6,25.6,12.8,5.9
1400000US26061001000,"Census Tract 10, Houghton County, Michigan",1415,36.1,18.8,23.1,12.6,9.4
1400000US26061990000,"Census Tract 9900, Houghton County, Michigan",0,-,-,-,-,-
1400000US26061990100,"Census Tract 9901, Houghton County, Michigan",0,-,-,-,-,-
1400000US26063950100,"Census Tract 9501, Huron County, Michigan",459,35.1,13.7,19.2,13.7,18.3
1400000US26063950200,"Census Tract 9502, Huron County, Michigan",867,29.8,9.9,20.6,16.7,23
1400000US26063950300,"Census Tract 9503, Huron County, Michigan",1060,24.5,20.8,21.1,13.7,19.9
1400000US26063950400,"Census Tract 9504, Huron County, Michigan",340,39.7,7.6,19.4,19.4,13.8
1400000US26063950500,"Census Tract 9505, Huron County, Michigan",862,27.8,28,21.1,13.6,9.5
1400000US26063950600,"Census Tract 9506, Huron County, Michigan",1412,29.2,18,17.8,14.4,20.6
1400000US26063950700,"Census Tract 9507, Huron County, Michigan",1573,26.3,16.5,20.2,13.9,23.1
1400000US26063950800,"Census Tract 9508, Huron County, Michigan",1749,27.3,17.6,17.2,14.1,23.8
1400000US26063950900,"Census Tract 9509, Huron County, Michigan",1805,28,14.2,20.7,12.4,24.8
1400000US26063951000,"Census Tract 9510, Huron County, Michigan",1774,27.5,23.7,24.2,10.3,14.2
1400000US26063951100,"Census Tract 9511, Huron County, Michigan",1088,29,18.2,19.5,13.1,20.2
1400000US26063951200,"Census Tract 9512, Huron County, Michigan",1811,29.4,19.1,18.1,13.3,20.2
1400000US26063990000,"Census Tract 9900, Huron County, Michigan",0,-,-,-,-,-
1400000US26065000100,"Census Tract 1, Ingham County, Michigan",976,12.1,30.4,24.9,13.1,19.5
1400000US26065000400,"Census Tract 4, Ingham County, Michigan",1435,36.4,20.6,22.2,7.3,13.6
1400000US26065000600,"Census Tract 6, Ingham County, Michigan",734,20,40.3,21.8,1.9,15.9
1400000US26065000700,"Census Tract 7, Ingham County, Michigan",1168,30.5,30.1,20.8,6.8,11.9
1400000US26065000800,"Census Tract 8, Ingham County, Michigan",1111,10.8,16.3,40.8,10,22.1
1400000US26065001000,"Census Tract 10, Ingham County, Michigan",1495,40.5,11.3,31.6,3.5,13.2
1400000US26065001200,"Census Tract 12, Ingham County, Michigan",963,29.8,24.5,26.7,4,15
1400000US26065001703,"Census Tract 17.03, Ingham County, Michigan",2084,38.4,9.8,38.4,4.8,8.5
1400000US26065002000,"Census Tract 20, Ingham County, Michigan",1456,26,25.7,32.1,2.5,13.7
1400000US26065002101,"Census Tract 21.01, Ingham County, Michigan",784,12.6,28.1,27.4,16.6,15.3
1400000US26065002200,"Census Tract 22, Ingham County, Michigan",998,55,10.8,24.2,5.2,4.7
1400000US26065002300,"Census Tract 23, Ingham County, Michigan",1966,40.5,17,26.5,5.5,10.5
1400000US26065002600,"Census Tract 26, Ingham County, Michigan",1037,19.2,18.9,30.7,4.8,26.4
1400000US26065002700,"Census Tract 27, Ingham County, Michigan",1635,25,26.4,23.3,7.3,18
1400000US26065002800,"Census Tract 28, Ingham County, Michigan",1293,30.4,21,22.2,6.8,19.6
1400000US26065002901,"Census Tract 29.01, Ingham County, Michigan",1766,46.6,15.2,23.4,4.1,10.8
1400000US26065002902,"Census Tract 29.02, Ingham County, Michigan",2377,45.9,17.9,29.2,3.6,3.5
1400000US26065003103,"Census Tract 31.03, Ingham County, Michigan",3539,42.4,18.9,23.4,4.7,10.6
1400000US26065003200,"Census Tract 32, Ingham County, Michigan",813,13.3,27.6,30.4,9.7,19.1
1400000US26065003301,"Census Tract 33.01, Ingham County, Michigan",1233,21,25.3,20.1,6.2,27.3
1400000US26065003302,"Census Tract 33.02, Ingham County, Michigan",1071,48.2,7.7,31.6,4.2,8.4
1400000US26065003400,"Census Tract 34, Ingham County, Michigan",1295,19.2,18.1,43.6,4.9,14.1
1400000US26065003500,"Census Tract 35, Ingham County, Michigan",1259,21.6,21,32.8,7.9,16.6
1400000US26065003601,"Census Tract 36.01, Ingham County, Michigan",1681,17.5,20.1,27.3,8.5,26.5
1400000US26065003602,"Census Tract 36.02, Ingham County, Michigan",1212,25.8,24.4,29.3,10.1,10.3
1400000US26065003700,"Census Tract 37, Ingham County, Michigan",2253,19.6,11.1,27.3,12.9,29.1
1400000US26065003801,"Census Tract 38.01, Ingham County, Michigan",2141,56.8,18.4,19,2,3.7
1400000US26065003802,"Census Tract 38.02, Ingham County, Michigan",1787,51.9,19,14.8,7.3,6.9
1400000US26065003901,"Census Tract 39.01, Ingham County, Michigan",993,48.3,20.1,24,2.1,5.4
1400000US26065003902,"Census Tract 39.02, Ingham County, Michigan",1795,52.9,17.7,23.8,2.8,2.8
1400000US26065004000,"Census Tract 40, Ingham County, Michigan",1965,57.5,14.2,21.5,2.5,4.2
1400000US26065004100,"Census Tract 41, Ingham County, Michigan",2320,27.6,28,40.6,1.1,2.6
1400000US26065004301,"Census Tract 43.01, Ingham County, Michigan",2497,49.2,13.4,28.2,6.4,2.7
1400000US26065004302,"Census Tract 43.02, Ingham County, Michigan",1107,23.9,36.4,31.5,0,8.1
1400000US26065004402,"Census Tract 44.02, Ingham County, Michigan",912,81.8,7.9,8.6,0.9,0.9
1400000US26065004403,"Census Tract 44.03, Ingham County, Michigan",737,77.3,9.4,13.3,0,0
1400000US26065004490,"Census Tract 44.90, Ingham County, Michigan",1204,17.3,51.1,28.1,1.2,2.3
1400000US26065004491,"Census Tract 44.91, Ingham County, Michigan",380,19.2,32.6,41.8,2.9,3.4
1400000US26065004492,"Census Tract 44.92, Ingham County, Michigan",1275,17.1,50.7,31,0,1.2
1400000US26065004493,"Census Tract 44.93, Ingham County, Michigan",921,43.3,23.6,26.8,1.8,4.5
1400000US26065004494,"Census Tract 44.94, Ingham County, Michigan",1162,19.9,48.3,29.3,1.3,1.3
1400000US26065004500,"Census Tract 45, Ingham County, Michigan",2532,43.7,12.5,35,1.1,7.8
1400000US26065004600,"Census Tract 46, Ingham County, Michigan",1985,63.4,9.3,22.2,1.3,3.8
1400000US26065004700,"Census Tract 47, Ingham County, Michigan",1532,50.1,19.9,17.4,4,8.6
1400000US26065004801,"Census Tract 48.01, Ingham County, Michigan",2082,46,11.9,31.6,4.4,6.1
1400000US26065004802,"Census Tract 48.02, Ingham County, Michigan",1969,58.9,10.5,19,4.9,6.7
1400000US26065004901,"Census Tract 49.01, Ingham County, Michigan",3274,66.8,8.2,15.5,3.2,6.2
1400000US26065004902,"Census Tract 49.02, Ingham County, Michigan",1799,60,13.7,21.9,1.8,2.6
1400000US26065005001,"Census Tract 50.01, Ingham County, Michigan",3254,67.8,10.7,15.8,2.7,3
1400000US26065005002,"Census Tract 50.02, Ingham County, Michigan",1702,66.6,10,18.3,3.1,1.9
1400000US26065005100,"Census Tract 51, Ingham County, Michigan",1571,23,26.1,20.3,12.7,17.8
1400000US26065005201,"Census Tract 52.01, Ingham County, Michigan",2098,22.1,22.5,31.2,6.6,17.6
1400000US26065005202,"Census Tract 52.02, Ingham County, Michigan",1904,41.9,10.5,28.4,8.9,10.3
1400000US26065005302,"Census Tract 53.02, Ingham County, Michigan",3718,38.7,20.4,25.6,5.7,9.5
1400000US26065005303,"Census Tract 53.03, Ingham County, Michigan",1972,30.4,22.4,30.8,6.6,9.8
1400000US26065005304,"Census Tract 53.04, Ingham County, Michigan",1374,30.5,23.5,20.6,1.5,23.9
1400000US26065005401,"Census Tract 54.01, Ingham County, Michigan",1623,32.1,20.6,28.3,7,11.9
1400000US26065005402,"Census Tract 54.02, Ingham County, Michigan",1912,28.2,20.6,29,5.6,16.6
1400000US26065005501,"Census Tract 55.01, Ingham County, Michigan",2683,30.7,15.9,35.1,7.2,11
1400000US26065005502,"Census Tract 55.02, Ingham County, Michigan",2726,39.3,14.5,34.8,2.3,9.1
1400000US26065005600,"Census Tract 56, Ingham County, Michigan",1413,35.9,17.2,27,8.4,11.5
1400000US26065005700,"Census Tract 57, Ingham County, Michigan",2455,47.6,14.3,23.9,7.7,6.5
1400000US26065005800,"Census Tract 58, Ingham County, Michigan",2843,50.5,12.1,24.9,4.9,7.6
1400000US26065005900,"Census Tract 59, Ingham County, Michigan",2697,31.4,12.8,22.5,15.2,18.1
1400000US26065006001,"Census Tract 60.01, Ingham County, Michigan",1591,30.6,14.2,21.8,9.2,24.1
1400000US26065006002,"Census Tract 60.02, Ingham County, Michigan",1451,27.6,18.1,25.8,9.9,18.5
1400000US26065006100,"Census Tract 61, Ingham County, Michigan",2136,26.9,12.9,31.9,8.3,20
1400000US26065006200,"Census Tract 62, Ingham County, Michigan",2469,37.5,12.5,21.1,13.1,15.8
1400000US26065006301,"Census Tract 63.01, Ingham County, Michigan",2077,41.2,14.2,30.1,5.4,9.1
1400000US26065006302,"Census Tract 63.02, Ingham County, Michigan",2078,41.9,14.8,28.7,4,10.5
1400000US26065006401,"Census Tract 64.01, Ingham County, Michigan",1427,39.9,13.3,27.5,10.9,8.3
1400000US26065006402,"Census Tract 64.02, Ingham County, Michigan",1530,29.9,17.9,21.4,8,22.9
1400000US26065006500,"Census Tract 65, Ingham County, Michigan",1821,42.8,28.7,17.6,1.8,9
1400000US26065006600,"Census Tract 66, Ingham County, Michigan",1147,24.1,43.6,24.8,3.1,4.4
1400000US26065006700,"Census Tract 67, Ingham County, Michigan",1488,38.6,28.6,20.5,0.7,11.6
1400000US26065006800,"Census Tract 68, Ingham County, Michigan",1592,13.5,39.6,21,9.2,16.7
1400000US26065007000,"Census Tract 70, Ingham County, Michigan",2759,44.1,20.4,25.8,3.3,6.3
1400000US26065980000,"Census Tract 9800, Ingham County, Michigan",372,39.5,32.3,19.4,8.9,0
1400000US26065980100,"Census Tract 9801, Ingham County, Michigan",72,43.1,0,0,0,56.9
1400000US26065980200,"Census Tract 9802, Ingham County, Michigan",0,-,-,-,-,-
1400000US26065980300,"Census Tract 9803, Ingham County, Michigan",0,-,-,-,-,-
1400000US26067030100,"Census Tract 301, Ionia County, Michigan",2761,20.8,20.3,24.8,15.9,18.2
1400000US26067030200,"Census Tract 302, Ionia County, Michigan",1070,20.4,17.8,16.8,15.5,29.5
1400000US26067030300,"Census Tract 303, Ionia County, Michigan",1196,23.2,21.2,25.8,9.5,20.3
1400000US26067030400,"Census Tract 304, Ionia County, Michigan",3057,23.4,17.2,20.6,15.8,23
1400000US26067031200,"Census Tract 312, Ionia County, Michigan",2166,23.7,18.2,26.8,10.2,21.1
1400000US26067031300,"Census Tract 313, Ionia County, Michigan",3513,29.7,16.7,24.9,14.9,13.7
1400000US26067031400,"Census Tract 314, Ionia County, Michigan",2103,29.5,12.6,29.4,12.6,15.9
1400000US26067031500,"Census Tract 315, Ionia County, Michigan",2820,27.1,13.2,33,11.7,14.9
1400000US26067031600,"Census Tract 316, Ionia County, Michigan",2403,33,21.1,29.7,4.6,11.6
1400000US26067031700,"Census Tract 317, Ionia County, Michigan",2392,18.8,22.4,25.4,9,24.3
1400000US26067031900,"Census Tract 319, Ionia County, Michigan",2689,27.9,20.9,20,9.9,21.2
1400000US26067032100,"Census Tract 321, Ionia County, Michigan",581,21.9,29.9,21.5,10.5,16.2
1400000US26067982200,"Census Tract 9822, Ionia County, Michigan",0,-,-,-,-,-
1400000US26069000100,"Census Tract 1, Iosco County, Michigan",660,18.9,23.8,23.6,12.9,20.8
1400000US26069000200,"Census Tract 2, Iosco County, Michigan",1641,31.3,25.4,24.4,9.2,9.8
1400000US26069000300,"Census Tract 3, Iosco County, Michigan",867,18.3,34.9,16.6,12.1,18
1400000US26069000400,"Census Tract 4, Iosco County, Michigan",1319,18.3,21.5,30.9,13.6,15.8
1400000US26069000500,"Census Tract 5, Iosco County, Michigan",1336,31.7,23.8,21.1,11.2,12.1
1400000US26069000600,"Census Tract 6, Iosco County, Michigan",1149,32.5,18.5,21.6,7.2,20.2
1400000US26069000700,"Census Tract 7, Iosco County, Michigan",1023,16.8,26,21.3,16.2,19.6
1400000US26069000800,"Census Tract 8, Iosco County, Michigan",418,36.6,24.2,17.9,7.4,13.9
1400000US26069000900,"Census Tract 9, Iosco County, Michigan",668,19.5,29,24.7,15,11.8
1400000US26069990000,"Census Tract 9900, Iosco County, Michigan",0,-,-,-,-,-
1400000US26071000100,"Census Tract 1, Iron County, Michigan",1111,31.9,19.1,20.4,12,16.7
1400000US26071000200,"Census Tract 2, Iron County, Michigan",694,29,16.7,25.9,12,16.4
1400000US26071000300,"Census Tract 3, Iron County, Michigan",1072,21.6,31.4,23,11.6,12.3
1400000US26071000400,"Census Tract 4, Iron County, Michigan",980,16.7,32.7,20.2,13.7,16.7
1400000US26071000500,"Census Tract 5, Iron County, Michigan",945,23.1,23.4,19.2,13.2,21.2
1400000US26073000100,"Census Tract 1, Isabella County, Michigan",1644,26,21.8,20.3,13.3,18.6
1400000US26073000200,"Census Tract 2, Isabella County, Michigan",2114,27.5,20.5,25.3,12.3,14.4
1400000US26073000300,"Census Tract 3, Isabella County, Michigan",2361,25.7,18.8,23.8,15.4,16.4
1400000US26073000400,"Census Tract 4, Isabella County, Michigan",2691,23.8,34.4,34,6,1.8
1400000US26073000500,"Census Tract 5, Isabella County, Michigan",2619,11.1,37.8,37.8,10,3.2
1400000US26073000600,"Census Tract 6, Isabella County, Michigan",2175,32.4,37.5,25.8,1.4,2.9
1400000US26073000700,"Census Tract 7, Isabella County, Michigan",2742,16.5,39.2,38.4,1.2,4.7
1400000US26073000800,"Census Tract 8, Isabella County, Michigan",1581,16.6,44,31.7,2.9,4.7
1400000US26073000900,"Census Tract 9, Isabella County, Michigan",1879,31.2,22.4,20.8,12.3,13.3
1400000US26073940100,"Census Tract 9401, Isabella County, Michigan",2045,24.7,17,28.4,15.1,14.8
1400000US26073940200,"Census Tract 9402, Isabella County, Michigan",2166,24.7,27.2,22.1,12.1,13.9
1400000US26073940300,"Census Tract 9403, Isabella County, Michigan",2602,37,23.8,25.2,5.5,8.5
1400000US26073940400,"Census Tract 9404, Isabella County, Michigan",1669,37.3,24.2,22.2,6.6,9.7
1400000US26073940500,"Census Tract 9405, Isabella County, Michigan",1417,32.3,35.9,19,4.6,8.2
1400000US26073940600,"Census Tract 9406, Isabella County, Michigan",2522,44.1,17,23.2,7.2,8.6
1400000US26075000100,"Census Tract 1, Jackson County, Michigan",1090,24.2,19.6,19.1,15.2,21.8
1400000US26075000200,"Census Tract 2, Jackson County, Michigan",662,10.1,31.1,31.4,6.3,21
1400000US26075000400,"Census Tract 4, Jackson County, Michigan",1967,19.2,25.1,25.5,7.8,22.5
1400000US26075000500,"Census Tract 5, Jackson County, Michigan",1051,22.4,30.3,23.4,2.9,21
1400000US26075000600,"Census Tract 6, Jackson County, Michigan",225,0,26.7,32.9,5.8,34.7
1400000US26075000800,"Census Tract 8, Jackson County, Michigan",2256,45.5,13.8,25.9,3.1,11.7
1400000US26075000900,"Census Tract 9, Jackson County, Michigan",1360,27.1,18,23.6,8.2,23
1400000US26075001000,"Census Tract 10, Jackson County, Michigan",497,7.2,28.4,38.2,3,23.1
1400000US26075001100,"Census Tract 11, Jackson County, Michigan",529,8.7,25.3,41,5.7,19.3
1400000US26075001200,"Census Tract 12, Jackson County, Michigan",896,16.5,29.4,20.4,18.5,15.2
1400000US26075001300,"Census Tract 13, Jackson County, Michigan",1068,24,32.2,18.6,0,25.2
1400000US26075005000,"Census Tract 50, Jackson County, Michigan",986,18.7,17.4,20.7,11.8,31.4
1400000US26075005100,"Census Tract 51, Jackson County, Michigan",2042,21.3,20.8,24.4,13.5,20
1400000US26075005200,"Census Tract 52, Jackson County, Michigan",2947,59.9,9.9,19.3,3.2,7.7
1400000US26075005301,"Census Tract 53.01, Jackson County, Michigan",2139,36.7,24.7,24.5,3.2,11
1400000US26075005302,"Census Tract 53.02, Jackson County, Michigan",1578,44.3,16.9,26.4,4.1,8.3
1400000US26075005400,"Census Tract 54, Jackson County, Michigan",3017,32.9,17.7,28.3,8.4,12.8
1400000US26075005500,"Census Tract 55, Jackson County, Michigan",2260,18.4,27,28.5,6.9,19.3
1400000US26075005600,"Census Tract 56, Jackson County, Michigan",3432,32.6,19.7,29.5,3.1,15.1
1400000US26075005700,"Census Tract 57, Jackson County, Michigan",1211,33.5,13.5,35.2,10.6,7.2
1400000US26075005800,"Census Tract 58, Jackson County, Michigan",0,-,-,-,-,-
1400000US26075005900,"Census Tract 59, Jackson County, Michigan",1086,11.5,35.2,21.6,6.9,24.8
1400000US26075006000,"Census Tract 60, Jackson County, Michigan",3140,21.8,12.1,35.6,11.6,18.9
1400000US26075006100,"Census Tract 61, Jackson County, Michigan",2697,22.2,21.7,24.5,10,21.7
1400000US26075006200,"Census Tract 62, Jackson County, Michigan",3145,25.6,14.1,24.5,15.3,20.5
1400000US26075006301,"Census Tract 63.01, Jackson County, Michigan",1308,29.7,10.2,26.9,17.6,15.6
1400000US26075006303,"Census Tract 63.03, Jackson County, Michigan",1822,33.7,18.9,23.3,9.9,14.2
1400000US26075006304,"Census Tract 63.04, Jackson County, Michigan",1453,35.7,23.2,22.5,8.6,10
1400000US26075006401,"Census Tract 64.01, Jackson County, Michigan",1399,42.4,13.5,22.9,9.8,11.4
1400000US26075006402,"Census Tract 64.02, Jackson County, Michigan",3260,26,15.5,21.4,10.9,26.2
1400000US26075006500,"Census Tract 65, Jackson County, Michigan",3326,28.7,16.9,25.4,9.7,19.3
1400000US26075006600,"Census Tract 66, Jackson County, Michigan",2162,24.5,15.9,24.1,11.4,24.2
1400000US26075006701,"Census Tract 67.01, Jackson County, Michigan",2755,28.8,21.4,27.9,6.3,15.6
1400000US26075006702,"Census Tract 67.02, Jackson County, Michigan",2165,23.8,16.5,24.2,5.9,29.5
1400000US26075006801,"Census Tract 68.01, Jackson County, Michigan",1575,26,11.3,26.9,15.6,20.3
1400000US26075006803,"Census Tract 68.03, Jackson County, Michigan",1248,21,20.4,24.7,16.6,17.3
1400000US26075006804,"Census Tract 68.04, Jackson County, Michigan",3025,35.1,18.6,23.1,12.2,10.9
1400000US26075006900,"Census Tract 69, Jackson County, Michigan",1167,23.1,26.6,20.1,7,23.3
1400000US26077000100,"Census Tract 1, Kalamazoo County, Michigan",973,15.5,40.5,11.2,5.3,27.4
1400000US26077000201,"Census Tract 2.01, Kalamazoo County, Michigan",675,30.1,11.7,33,3.3,21.9
1400000US26077000202,"Census Tract 2.02, Kalamazoo County, Michigan",217,22.6,35,21.7,0,20.7
1400000US26077000300,"Census Tract 3, Kalamazoo County, Michigan",1025,17.3,33.8,24.2,1.6,23.2
1400000US26077000500,"Census Tract 5, Kalamazoo County, Michigan",2521,30.6,34.2,23.6,6.5,5
1400000US26077000600,"Census Tract 6, Kalamazoo County, Michigan",2526,29.2,34.1,20.7,7.8,8.2
1400000US26077000900,"Census Tract 9, Kalamazoo County, Michigan",412,22.3,30.6,15.8,12.6,18.7
1400000US26077001000,"Census Tract 10, Kalamazoo County, Michigan",2134,24.4,32.8,17.8,8.8,16.3
1400000US26077001100,"Census Tract 11, Kalamazoo County, Michigan",969,30.3,19.3,10.7,18.2,21.5
1400000US26077001200,"Census Tract 12, Kalamazoo County, Michigan",1639,59.4,12.2,18.4,7,3.1
1400000US26077001300,"Census Tract 13, Kalamazoo County, Michigan",936,31.5,17.6,32.1,3.3,15.5
1400000US26077001501,"Census Tract 15.01, Kalamazoo County, Michigan",1858,34.4,16.8,27.9,3.6,17.2
1400000US26077001502,"Census Tract 15.02, Kalamazoo County, Michigan",2232,41.4,17.1,22.9,6.5,12.1
1400000US26077001503,"Census Tract 15.03, Kalamazoo County, Michigan",2536,49.4,18.7,18.3,3.7,9.8
1400000US26077001504,"Census Tract 15.04, Kalamazoo County, Michigan",1808,22,24.7,48.7,1.7,3
1400000US26077001506,"Census Tract 15.06, Kalamazoo County, Michigan",3358,40.2,29.1,21.3,3.8,5.5
1400000US26077001507,"Census Tract 15.07, Kalamazoo County, Michigan",3499,19.1,26.8,36.6,4.1,13.4
1400000US26077001601,"Census Tract 16.01, Kalamazoo County, Michigan",1328,64.2,11.5,18.4,2.6,3.2
1400000US26077001603,"Census Tract 16.03, Kalamazoo County, Michigan",831,34.5,20.8,31.9,6.5,6.3
1400000US26077001604,"Census Tract 16.04, Kalamazoo County, Michigan",891,40.3,21.5,25.6,4,8.5
1400000US26077001701,"Census Tract 17.01, Kalamazoo County, Michigan",1677,33.1,18.2,29.4,2.8,16.5
1400000US26077001702,"Census Tract 17.02, Kalamazoo County, Michigan",1964,29.7,23.8,23.6,5.3,17.6
1400000US26077001801,"Census Tract 18.01, Kalamazoo County, Michigan",1501,38.4,14,23.7,7.6,16.3
1400000US26077001802,"Census Tract 18.02, Kalamazoo County, Michigan",2191,31.1,13,41.2,3.7,11.1
1400000US26077001803,"Census Tract 18.03, Kalamazoo County, Michigan",814,26.5,20.1,19.9,3.9,29.5
1400000US26077001905,"Census Tract 19.05, Kalamazoo County, Michigan",2357,25.8,17.6,28.7,9.3,18.5
1400000US26077001906,"Census Tract 19.06, Kalamazoo County, Michigan",2521,43.5,12.1,29.8,3.6,10.9
1400000US26077001907,"Census Tract 19.07, Kalamazoo County, Michigan",2078,33.7,23.6,24.9,7,10.8
1400000US26077002002,"Census Tract 20.02, Kalamazoo County, Michigan",1851,47,9.8,22,9,12.3
1400000US26077002003,"Census Tract 20.03, Kalamazoo County, Michigan",2965,38.9,12.2,33.4,7.3,8.2
1400000US26077002004,"Census Tract 20.04, Kalamazoo County, Michigan",1893,52,7.8,31,1.7,7.5
1400000US26077002005,"Census Tract 20.05, Kalamazoo County, Michigan",1932,45.1,14,29.5,2.1,9.3
1400000US26077002101,"Census Tract 21.01, Kalamazoo County, Michigan",3638,43.6,14.2,27.8,7.1,7.3
1400000US26077002102,"Census Tract 21.02, Kalamazoo County, Michigan",1337,52.4,12.6,22.6,2.3,10.1
1400000US26077002201,"Census Tract 22.01, Kalamazoo County, Michigan",1093,15.8,15.6,23.1,15.3,30.1
1400000US26077002202,"Census Tract 22.02, Kalamazoo County, Michigan",3730,38.2,16,25.7,7.3,12.9
1400000US26077002601,"Census Tract 26.01, Kalamazoo County, Michigan",2390,51.3,10.4,20.5,3.9,13.8
1400000US26077002700,"Census Tract 27, Kalamazoo County, Michigan",3662,41.9,12.9,25.8,11.9,7.6
1400000US26077002801,"Census Tract 28.01, Kalamazoo County, Michigan",2213,40.4,13.6,25.3,9.3,11.4
1400000US26077002802,"Census Tract 28.02, Kalamazoo County, Michigan",2916,33.7,16.8,20.7,9.3,19.5
1400000US26077002901,"Census Tract 29.01, Kalamazoo County, Michigan",1809,27,15,28.7,16.9,12.4
1400000US26077002903,"Census Tract 29.03, Kalamazoo County, Michigan",2519,24.8,31.4,33.4,3.4,7
1400000US26077002904,"Census Tract 29.04, Kalamazoo County, Michigan",4295,49.5,12.6,24.6,7.1,6.1
1400000US26077002905,"Census Tract 29.05, Kalamazoo County, Michigan",3178,40.2,16.6,24.1,4.7,14.4
1400000US26077003002,"Census Tract 30.02, Kalamazoo County, Michigan",1211,37.7,12.6,22.9,12.4,14.5
1400000US26077003003,"Census Tract 30.03, Kalamazoo County, Michigan",3534,47.4,11.5,24.6,6.3,10.1
1400000US26077003004,"Census Tract 30.04, Kalamazoo County, Michigan",3254,50.3,13.3,25.2,2.5,8.7
1400000US26077003302,"Census Tract 33.02, Kalamazoo County, Michigan",2675,31.3,15.7,23.7,14.1,15.3
1400000US26077003400,"Census Tract 34, Kalamazoo County, Michigan",1773,22.8,15.6,21.7,19,21
1400000US26077003500,"Census Tract 35, Kalamazoo County, Michigan",2285,31.8,16.5,25.3,10.6,15.7
1400000US26077005501,"Census Tract 55.01, Kalamazoo County, Michigan",1407,28.3,19.8,23,8.1,20.8
1400000US26077005502,"Census Tract 55.02, Kalamazoo County, Michigan",2944,29.7,23.5,24.8,6.7,15.4
1400000US26077006102,"Census Tract 61.02, Kalamazoo County, Michigan",1860,38,18.3,23,7.6,13.1
1400000US26077006103,"Census Tract 61.03, Kalamazoo County, Michigan",1932,34,12.8,28.4,11,13.9
1400000US26077006601,"Census Tract 66.01, Kalamazoo County, Michigan",2103,25.9,13,28.9,12.2,20
1400000US26077006701,"Census Tract 67.01, Kalamazoo County, Michigan",1207,24.5,15.1,25.3,13.2,22
1400000US26077006702,"Census Tract 67.02, Kalamazoo County, Michigan",2758,32.9,14,26.5,8.9,17.7
1400000US26079950200,"Census Tract 9502, Kalkaska County, Michigan",2179,20,24.9,24.5,13.6,16.9
1400000US26079950300,"Census Tract 9503, Kalkaska County, Michigan",2114,23.9,24.7,19.6,8.8,22.9
1400000US26079950400,"Census Tract 9504, Kalkaska County, Michigan",1454,17.8,22.4,24.5,17.1,18.3
1400000US26079950601,"Census Tract 9506.01, Kalkaska County, Michigan",789,21.4,16,30.2,13.6,18.9
1400000US26079950602,"Census Tract 9506.02, Kalkaska County, Michigan",609,22.3,24.8,20.9,15.8,16.3
1400000US26081000100,"Census Tract 1, Kent County, Michigan",1241,30.8,26.8,22.6,11.7,8.2
1400000US26081000200,"Census Tract 2, Kent County, Michigan",633,34.6,19.7,20.7,6.2,18.8
1400000US26081000300,"Census Tract 3, Kent County, Michigan",2121,47.7,17.1,23.1,5.8,6.3
1400000US26081000400,"Census Tract 4, Kent County, Michigan",1869,31.5,8.2,38.2,7.9,14.2
1400000US26081000500,"Census Tract 5, Kent County, Michigan",1927,40,7.6,36.3,5.8,10.3
1400000US26081000600,"Census Tract 6, Kent County, Michigan",1809,45.4,10.1,30.2,4.9,9.3
1400000US26081000700,"Census Tract 7, Kent County, Michigan",1773,27.9,17.3,32.9,7.3,14.6
1400000US26081000800,"Census Tract 8, Kent County, Michigan",1284,21.8,23.4,19.2,7.6,28
1400000US26081000900,"Census Tract 9, Kent County, Michigan",1492,25.1,23.3,17.4,13.1,21
1400000US26081001000,"Census Tract 10, Kent County, Michigan",2046,32.1,15.5,30.6,3.4,18.4
1400000US26081001101,"Census Tract 11.01, Kent County, Michigan",2519,20.6,21.4,20.7,4.2,33
1400000US26081001102,"Census Tract 11.02, Kent County, Michigan",1717,37.6,22.2,26.2,4.1,9.9
1400000US26081001200,"Census Tract 12, Kent County, Michigan",1669,29.7,19.9,26.7,6.2,17.6
1400000US26081001300,"Census Tract 13, Kent County, Michigan",1299,15.1,31.5,21.9,7.2,24.3
1400000US26081001400,"Census Tract 14, Kent County, Michigan",1359,34,18.8,27.5,5.4,14.3
1400000US26081001500,"Census Tract 15, Kent County, Michigan",1443,22,28.8,17.9,7.8,23.6
1400000US26081001600,"Census Tract 16, Kent County, Michigan",2915,15.9,25.9,20.4,15.5,22.4
